lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
compatible,compatible,,adj.,잘 맞는 / 호환되는,We are very compatible as friends.,우리는 친구로서 잘 맞는다.,normal,,,FALSE
compel,compel,,v.,강요하다 / 억지로 시키다,She was compelled to tell the truth.,그녀는 진실을 말하도록 강요받았다.,normal,,,FALSE
compensate,compensate,,v.,보상하다 / 보충하다,He compensated her for the lost bag.,그는 그녀의 잃어버린 가방에 대해 보상했다.,normal,,,FALSE
competent,competent,,adj.,능력 있는 / 유능한,She is a very competent teacher.,그녀는 매우 유능한 선생님이다.,normal,,,FALSE
compile,compile,,v.,편집하다 / 모아서 정리하다,She compiled a list of good recipes.,그녀는 좋은 요리법 목록을 정리했다.,normal,,,FALSE
complement,complement,,n.|v.,보완하다 / 잘 어울리다,The sauce complements the dish well.,그 소스는 요리와 잘 어울린다.,normal,,,FALSE
comprehend,comprehend,,v.,이해하다,I could not comprehend the long text.,나는 긴 글을 이해할 수 없었다.,normal,,,FALSE
conceal,conceal,,v.,숨기다 / 감추다,She concealed the gift behind her back.,그녀는 등 뒤에 선물을 숨겼다.,normal,,,FALSE
conceive,conceive,,v.,생각해 내다 / 임신하다,She conceived a great idea at home.,그녀는 집에서 좋은 아이디어를 생각해 냈다.,polysemy_split,(생각하다),conceive,FALSE
conceive,conceive,,v.,임신하다,She was happy when she conceived.,그녀는 임신했을 때 행복했다.,polysemy_split,(임신하다),conceive,FALSE
condemn,condemn,,v.,비난하다 / 유죄 판결을 내리다,People condemned his bad behavior.,사람들은 그의 나쁜 행동을 비난했다.,normal,,,FALSE
confer,confer,,v.,상의하다 / 수여하다,They conferred before making a decision.,그들은 결정을 내리기 전에 상의했다.,normal,,,FALSE
confess,confess,,v.,고백하다 / 자백하다,He confessed that he ate the cake.,그는 케이크를 먹었다고 고백했다.,normal,,,FALSE
confide,confide,,v.,털어놓다 / 비밀을 말하다,She confided in her best friend.,그녀는 가장 친한 친구에게 속마음을 털어놓았다.,normal,,,FALSE
confine,confine,,n.|v.,가두다 / 제한하다,The dog was confined to the yard.,개는 마당에 갇혀 있었다.,normal,,,FALSE
conform,conform,,v.,따르다 / 순응하다,She conformed to the school rules.,그녀는 학교 규칙을 따랐다.,normal,,,FALSE
confront,confront,,v.,맞서다 / 직면하다,She confronted her fear of the dark.,그녀는 어둠에 대한 두려움과 맞섰다.,normal,,,FALSE
conscience,conscience,,n.,양심,He felt bad in his conscience.,그는 양심에 가책을 느꼈다.,normal,,,FALSE
consent,consent,,n.|v.,동의 / 동의하다,She gave her consent to the plan.,그녀는 그 계획에 동의했다.,normal,,,FALSE
conserve,conserve,,v.,보존하다 / 아껴 쓰다,We should conserve water at home.,우리는 집에서 물을 아껴 써야 한다.,normal,,,FALSE
constitution,constitution,,n.,헌법 / 체질,The country has a strong constitution.,그 나라는 강력한 헌법을 가지고 있다.,normal,,,FALSE
constrain,constrain,,v.,제한하다 / 억제하다,She felt constrained by the rules.,그녀는 규칙에 의해 제한받는 느낌이었다.,normal,,,FALSE
consumption,consumption,,n.,소비 / 소비량,Our water consumption is too high.,우리의 물 소비량이 너무 많다.,normal,,,FALSE
contend,contend,,v.,주장하다 / 싸우다,She contended that she was right.,그녀는 자신이 옳다고 주장했다.,normal,,,FALSE
contradict,contradict,,v.,반박하다 / 모순되다,He contradicted what she said.,그는 그녀가 말한 것을 반박했다.,normal,,,FALSE
contrary,contrary,,adj.|adv.|n.,반대의 / 반대로,"Contrary to my plan, it rained.",내 계획과 반대로 비가 내렸다.,normal,,,FALSE
controversy,controversy,,n.,논란 / 논쟁,The news caused a lot of controversy.,그 뉴스는 많은 논란을 일으켰다.,normal,,,FALSE
convene,convene,,v.,소집하다 / 모이다,They convened a meeting on Monday.,그들은 월요일에 회의를 소집했다.,normal,,,FALSE
convey,convey,,v.,전달하다 / 나르다,She conveyed the message to her mother.,그녀는 엄마에게 메시지를 전달했다.,normal,,,FALSE
convict,convict,,n.|v.,유죄 판결을 받은 사람 / 유죄로 판결하다,He was convicted of stealing food.,그는 음식을 훔친 것으로 유죄 판결을 받았다.,normal,,,FALSE
cooperate,cooperate,,v.,협력하다 / 협조하다,We cooperated to clean the house.,우리는 집을 청소하기 위해 협력했다.,normal,,,FALSE
coordinate,coordinate,,adj.|n.|v.,조율하다 / 조정하다,She coordinated the family trip plans.,그녀는 가족 여행 계획을 조율했다.,normal,,,FALSE
