lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
emission,emission,,n.,배출 / 방출,Cars produce harmful gas emissions.,자동차는 해로운 가스를 배출합니다.,normal,,,FALSE
emit,emit,,v.,방출하다 / 내뿜다,The fire emits a lot of heat.,불은 많은 열을 내뿜습니다.,normal,,,FALSE
enclose,enclose,,v.,동봉하다 / 둘러싸다,She enclosed a photo in the letter.,그녀는 편지에 사진을 동봉했습니다.,normal,,,FALSE
endure,endure,,v.,견디다 / 참다,"She endured the long, cold winter.",그녀는 길고 추운 겨울을 견뎌냈습니다.,normal,,,FALSE
enforce,enforce,,v.,시행하다 / 강제하다,The school enforces a dress rule.,학교는 복장 규정을 시행합니다.,normal,,,FALSE
enroll,enroll,enrol,v.,등록하다 / 입학하다,She enrolled in an English class.,그녀는 영어 수업에 등록했습니다.,normal,,,FALSE
envy,envy,,n.|v.,부러움 / 부러워하다,She envied her friend's new bag.,그녀는 친구의 새 가방을 부러워했습니다.,normal,,,FALSE
equip,equip,,v.,갖추다 / 장비를 갖추다,The kitchen is equipped with new tools.,주방은 새로운 도구들을 갖추고 있습니다.,normal,,,FALSE
erase,erase,,v.,지우다,She erased the mistake on her paper.,그녀는 종이에서 실수를 지웠습니다.,normal,,,FALSE
eraser,eraser,,n.,지우개,The girl used an eraser in class.,그 소녀는 수업 시간에 지우개를 사용했습니다.,normal,,,FALSE
erect,erect,,adj.|v.,똑바로 선 / 세우다,She stood erect in front of the class.,그녀는 반 앞에 똑바로 서 있었습니다.,normal,,,FALSE
err,err,,v.,실수하다 / 잘못을 저지르다,He erred when he gave the wrong answer.,그는 틀린 답을 말하며 실수를 했습니다.,normal,,,FALSE
essence,essence,,n.,본질 / 핵심,Love is the essence of family.,사랑은 가족의 본질입니다.,normal,,,FALSE
ethic,ethic,,n.,윤리 / 도덕,She has a strong work ethic.,그녀는 강한 직업 윤리를 가지고 있습니다.,normal,,,FALSE
evacuate,evacuate,,v.,대피하다 / 피난시키다,They evacuated the building after the fire.,그들은 화재 후 건물에서 대피했습니다.,normal,,,FALSE
exaggerate,exaggerate,,v.,과장하다,He always exaggerates his stories.,그는 항상 자신의 이야기를 과장합니다.,normal,,,FALSE
excel,excel,,v.,뛰어나다 / 탁월하다,She excels in cooking and baking.,그녀는 요리와 베이킹에 뛰어납니다.,normal,,,FALSE
exclusive,exclusive,,adj.|n.,독점적인 / 고급의,They dined at an exclusive restaurant.,그들은 고급 레스토랑에서 식사했습니다.,normal,,,FALSE
exotic,exotic,,adj.|n.,이국적인,She tried an exotic fruit on the trip.,그녀는 여행에서 이국적인 과일을 먹어봤습니다.,normal,,,FALSE
expertise,expertise,,n.,전문 지식 / 전문성,She has great expertise in cooking.,그녀는 요리에 대한 뛰어난 전문 지식을 가지고 있습니다.,normal,,,FALSE
explicit,explicit,,adj.,명확한 / 분명한,She gave explicit directions to the house.,그녀는 집까지의 명확한 길을 알려줬습니다.,normal,,,FALSE
extinct,extinct,,adj.,멸종된,Dinosaurs have been extinct for a long time.,공룡은 오래전에 멸종되었습니다.,normal,,,FALSE
eyebrow,eyebrow,,n.,눈썹,She raised her eyebrow in surprise.,그녀는 놀라서 눈썹을 치켜올렸습니다.,normal,,,FALSE
fabric,fabric,,n.,천 / 직물,She bought soft fabric for a dress.,그녀는 드레스를 만들기 위해 부드러운 천을 샀습니다.,normal,,,FALSE
facilitate,facilitate,,v.,쉽게 하다 / 도와주다,She facilitated the meeting for the group.,그녀는 그룹의 모임을 원활하게 도와주었습니다.,normal,,,FALSE
factual,factual,,adj.,사실에 근거한,She gave a factual report about the trip.,그녀는 여행에 대한 사실에 근거한 보고를 했습니다.,normal,,,FALSE
faculty,faculty,,n.,능력 / 교수진,She has a strong faculty for learning.,그녀는 학습하는 능력이 뛰어납니다.,normal,,,TRUE
fame,fame,,n.,명성 / 유명함,She gained fame for her beautiful singing.,그녀는 아름다운 노래로 명성을 얻었습니다.,normal,,,FALSE
fare,fare,,n.|v.,요금 / 지내다,She paid the bus fare to go home.,그녀는 집에 가기 위해 버스 요금을 냈습니다.,normal,,,FALSE
fatal,fatal,,adj.,치명적인,It was a fatal mistake for the team.,그것은 팀에게 치명적인 실수였습니다.,normal,,,FALSE
fate,fate,,n.,운명,She believed it was her fate to meet him.,그녀는 그를 만난 것이 운명이라고 믿었습니다.,normal,,,FALSE
fertile,fertile,,adj.,비옥한 / 풍요로운,The soil here is very fertile.,이곳의 토양은 매우 비옥합니다.,normal,,,FALSE
