lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
sign,sign,,n.|v.,표지판 / 신호,She saw a sign on the road.,그녀는 도로에서 표지판을 봤어요.,polysemy_split,(표지판),sign,FALSE
relationship,relationship,,n.,관계 / 사이,She has a good relationship with her sister.,그녀는 언니와 사이가 좋아요.,normal,,,FALSE
death,death,,n.,죽음 / 사망,The death of her cat made her sad.,고양이의 죽음이 그녀를 슬프게 했어요.,normal,,,FALSE
amount,amount,,n.,양 / 금액,She used a small amount of sugar.,그녀는 설탕을 조금만 사용했어요.,normal,,,FALSE
organization,organization,,n.,단체 / 조직,She joined a community organization.,그녀는 지역 단체에 가입했어요.,normal,,,FALSE
couple,couple,,n.,두 개 / 커플,The couple walked in the park.,그 커플은 공원을 걸었어요.,normal,,,FALSE
act,act,,v.,행동하다 / 연기하다,She acted very kindly at the party.,그녀는 파티에서 매우 친절하게 행동했어요.,normal,,,FALSE
quality,quality,,n.,품질 / 질,This bread is very good quality.,이 빵은 품질이 매우 좋아요.,normal,,,FALSE
round,round,,adj.|adv.|prep.,둥근 / 주변에,The table is round and big.,그 테이블은 둥글고 커요.,normal,,,FALSE
opportunity,opportunity,,n.,기회,She had a great opportunity to learn.,그녀는 배울 수 있는 좋은 기회가 있었어요.,normal,,,FALSE
wish,wish,,n.|v.,소원 / 바라다,She wished for good health.,그녀는 건강을 바랐어요.,normal,,,FALSE
rest,rest,,n.,휴식 / 나머지,She needs some rest after work.,그녀는 일 후에 휴식이 필요해요.,polysemy_split,(휴식),rest,FALSE
rest,rest,,v.,쉬다 / 휴식하다,She rested on the sofa all afternoon.,그녀는 오후 내내 소파에서 쉬었어요.,polysemy_split,(쉬다),rest,FALSE
kid,kid,,n.,아이 / 어린이,The kids are playing in the yard.,아이들이 마당에서 놀고 있어요.,normal,,,FALSE
industry,industry,,n.,산업 / 업계,She works in the food industry.,그녀는 식품 산업에서 일해요.,normal,,,FALSE
education,education,,n.,교육 / 학습,Education is important for children.,교육은 아이들에게 중요해요.,normal,,,FALSE
kill,kill,,v.,죽이다,The cold weather killed the flowers.,추운 날씨가 꽃을 죽였어요.,normal,,,FALSE
serve,serve,,v.,제공하다 / 섬기다,She served soup to her family.,그녀는 가족에게 수프를 제공했어요.,normal,,,FALSE
likely,likely,,adj.,~할 것 같은 / 가능성이 높은,It is likely to rain today.,오늘 비가 올 것 같아요.,normal,,,FALSE
certainly,certainly,,adv.,확실히 / 틀림없이,She will certainly come to dinner.,그녀는 틀림없이 저녁 식사에 올 거예요.,normal,,,FALSE
national,national,,adj.,국가의 / 전국적인,Today is a national holiday.,오늘은 국가 공휴일이에요.,normal,,,FALSE
itself,itself,,pron.,그것 자체 / 저절로,The door opened by itself.,문이 저절로 열렸어요.,function_word,,,FALSE
field,field,,n.,들판 / 분야,The children ran across the field.,아이들이 들판을 가로질러 달렸어요.,normal,,,FALSE
