lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
none,none,,pron.,아무것도 없다 / 아무도 없다,None of the food is left.,음식이 하나도 남지 않았어요.,function_word,,,FALSE
blood,blood,,n.,피 / 혈액,The doctor checked her blood.,의사가 그녀의 혈액을 검사했어요.,normal,,,FALSE
block,block,,n.,블록 / 구역,The school is one block away.,학교는 한 블록 거리에 있어요.,normal,,,FALSE
count,count,,v.,세다 / 중요하다,She counted the apples on the table.,그녀는 탁자 위의 사과를 세었어요.,normal,,,FALSE
scene,scene,,n.,장면 / 현장,That was a beautiful scene.,그것은 아름다운 장면이었어요.,normal,,,FALSE
prevent,prevent,,v.,막다 / 예방하다,Wash your hands to prevent illness.,병을 예방하려면 손을 씻으세요.,normal,,,FALSE
safe,safe,,adj.,안전한,This street is safe at night.,이 거리는 밤에 안전해요.,normal,,,FALSE
invite,invite,,v.,초대하다,She invited me to her birthday party.,그녀는 나를 생일 파티에 초대했어요.,normal,,,FALSE
medical,medical,,adj.,의학의 / 의료의,He needs medical help now.,그는 지금 의료 도움이 필요해요.,normal,,,FALSE
beat,beat,,v.,이기다 / 두드리다,Our team beat the other team.,우리 팀이 상대 팀을 이겼어요.,normal,,,FALSE
copy,copy,,n.|v.,복사본,Please give me a copy of this.,이것의 복사본을 주세요.,polysemy_split,(복사본),copy,FALSE
copy,copy,,n.|v.,복사하다,She copied the file to her phone.,그녀는 파일을 휴대폰에 복사했어요.,polysemy_split,(복사하다),copy,FALSE
stress,stress,,n.|v.,스트레스,She feels a lot of stress at work.,그녀는 직장에서 스트레스를 많이 받아요.,polysemy_split,(스트레스),stress,FALSE
stress,stress,,n.|v.,강조하다,The teacher stressed the importance of rest.,선생님은 휴식의 중요성을 강조했어요.,polysemy_split,(강조하다),stress,FALSE
text,text,,v.,문자 메시지를 보내다,She texted her daughter good night.,그녀는 딸에게 잘 자라고 문자를 보냈어요.,normal,,,FALSE
context,context,,n.,맥락 / 상황,Read the sentence in context.,문장을 맥락 속에서 읽으세요.,normal,,,FALSE
ride,ride,,n.,타기 / 드라이브,We went for a ride in the car.,우리는 차를 타고 드라이브를 했어요.,normal,,,FALSE
heavy,heavy,,adj.,무거운 / 심한,This bag is very heavy.,이 가방은 매우 무거워요.,normal,,,FALSE
remove,remove,,v.,제거하다 / 없애다,She removed the stain from her shirt.,그녀는 셔츠의 얼룩을 제거했어요.,normal,,,FALSE
equipment,equipment,,n.,장비 / 기구,The kitchen has new equipment.,주방에 새 장비가 있어요.,normal,,,FALSE
collect,collect,,v.,모으다 / 수집하다,She collects old stamps.,그녀는 오래된 우표를 수집해요.,normal,,,FALSE
straight,straight,,adj.|adv.,곧은 / 똑바로,Go straight and turn left.,똑바로 가다가 왼쪽으로 도세요.,normal,,,FALSE
flat,flat,,adj.,평평한 / 납작한,The road is flat here.,이곳의 도로는 평평해요.,normal,,,FALSE
fair,fair,,adj.,공정한 / 공평한,The teacher is always fair to everyone.,그 선생님은 항상 모두에게 공평해요.,normal,,,FALSE
farm,farm,,v.,농사짓다,His family farms rice every year.,그의 가족은 매년 쌀농사를 지어요.,normal,,,FALSE
tour,tour,,n.,여행 / 관광,We went on a tour of the city.,우리는 도시 관광을 했어요.,normal,,,FALSE
alternative,alternative,,n.,대안 / 다른 선택,Do you have a cheaper alternative?,더 저렴한 대안이 있나요?,normal,,,FALSE
ship,ship,,n.,배 / 선박,The big ship left the port.,큰 배가 항구를 떠났어요.,normal,,,FALSE
double,double,,adj.|det.|pron.|v.,두 배의 / 두 배가 되다,The price was double last year.,가격이 작년의 두 배였어요.,normal,,,TRUE
print,print,,v.,인쇄하다 / 출력하다,She printed the photo at home.,그녀는 집에서 사진을 출력했어요.,normal,,,FALSE
progress,progress,,n.,발전 / 진행,She made great progress in English.,그녀는 영어 실력이 크게 발전했어요.,normal,,,FALSE
speed,speed,,n.,속도,The car moved at high speed.,그 차는 빠른 속도로 달렸어요.,normal,,,FALSE
reply,reply,,n.|v.,대답 / 대답하다,She replied to my message quickly.,그녀는 내 메시지에 빨리 답했어요.,normal,,,FALSE
user,user,,n.,사용자,This app has many users.,이 앱은 사용자가 많아요.,normal,,,FALSE
respond,respond,,v.,반응하다 / 답하다,He responded to her question kindly.,그는 그녀의 질문에 친절하게 답했어요.,normal,,,FALSE
regular,regular,,adj.,규칙적인 / 정기적인,She takes regular walks every morning.,그녀는 매일 아침 규칙적으로 산책해요.,normal,,,FALSE
physical,physical,,adj.,신체의 / 육체적인,Regular exercise is good for physical health.,규칙적인 운동은 신체 건강에 좋아요.,normal,,,FALSE
suit,suit,,n.,정장 / 어울리다,He wore a suit to the meeting.,그는 회의에 정장을 입고 갔어요.,normal,,,FALSE
peace,peace,,n.,평화 / 평온,She felt peace in the garden.,그녀는 정원에서 평온함을 느꼈어요.,normal,,,FALSE
