lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
quarter,quarter,,n.,4분의 1 / 15분,It is a quarter past three.,3시 15분이에요.,normal,,,FALSE
baby,baby,,n.,아기,The baby is sleeping now.,아기가 지금 자고 있어요.,normal,,,FALSE
sing,sing,,v.,노래하다,She sings a song every morning.,그녀는 매일 아침 노래를 불러요.,normal,,,FALSE
adult,adult,,n.,어른 / 성인,This movie is for adults only.,이 영화는 성인 전용이에요.,normal,,,FALSE
fly,fly,,v.,날다 / 비행기를 타다,We fly to Jeju tomorrow.,우리는 내일 제주도에 비행기로 가요.,normal,,,FALSE
hot,hot,,adj.,뜨거운 / 더운,This soup is very hot.,이 수프는 매우 뜨거워요.,normal,,,FALSE
bill,bill,,n.,청구서 / 지폐,He paid the bill at the restaurant.,그는 식당에서 계산서를 냈어요.,normal,,,FALSE
career,career,,n.,직업 / 경력,She had a long teaching career.,그녀는 오랜 교직 경력이 있어요.,normal,,,FALSE
dog,dog,,n.,개,My dog loves to run outside.,우리 강아지는 밖에서 뛰는 걸 좋아해요.,normal,,,FALSE
dress,dress,,n.|v.,원피스 / 드레스,She wore a white dress.,그녀는 흰 드레스를 입었어요.,polysemy_split,"(원피스, 드레스)",,FALSE
dress,dress,,n.|v.,옷을 입다 / 차려입다,He dressed quickly this morning.,그는 오늘 아침에 빨리 옷을 입었어요.,polysemy_split,(옷을 입다),dress,FALSE
guess,guess,,n.|v.,추측하다 / 맞혀보다,Can you guess my age?,제 나이를 맞혀볼 수 있어요?,normal,,,FALSE
fun,fun,,n.,즐거움 / 재미,We had a lot of fun today.,우리는 오늘 정말 즐거웠어요.,normal,,,FALSE
science,science,,n.,과학,The girl loves science class.,그 소녀는 과학 수업을 좋아해요.,normal,,,FALSE
hair,hair,,n.,머리카락 / 머리,She has long black hair.,그녀는 긴 검은 머리카락을 갖고 있어요.,normal,,,FALSE
exercise,exercise,,n.|v.,운동 / 운동하다,She exercises every morning.,그녀는 매일 아침 운동해요.,normal,,,FALSE
useful,useful,,adj.,유용한 / 쓸모 있는,This book is very useful.,이 책은 매우 유용해요.,normal,,,FALSE
restaurant,restaurant,,n.,식당 / 음식점,We had dinner at a restaurant.,우리는 식당에서 저녁을 먹었어요.,normal,,,FALSE
dark,dark,,adj.,어두운 / 짙은,The room is very dark at night.,방이 밤에 매우 어두워요.,normal,,,FALSE
imagine,imagine,,v.,상상하다,I can't imagine life without family.,가족 없는 삶은 상상할 수 없어요.,normal,,,FALSE
okay,okay,,adj.|adv.|exclam.,괜찮은 / 좋아요,Are you okay?,괜찮아요?,function_word,,,FALSE
daughter,daughter,,n.,딸,Her daughter is in high school.,그녀의 딸은 고등학교에 다녀요.,normal,,,FALSE
post,post,,n.|v.,게시물 / 올리다,She posted a photo online.,그녀는 온라인에 사진을 올렸어요.,polysemy_split,(온라인 게시물),,FALSE
post,post,,n.|v.,우편 / 우편물,I got a letter in the post.,우편으로 편지를 받았어요.,polysemy_split,(우편),post,FALSE
newspaper,newspaper,,n.,신문,He reads the newspaper every morning.,그는 매일 아침 신문을 읽어요.,normal,,,FALSE
clock,clock,,n.,시계 (벽시계),The clock on the wall says nine.,벽에 걸린 시계가 9시를 가리켜요.,normal,,,FALSE
everybody,everybody,,pron.,모두 / 모든 사람,Everybody likes her cooking.,모든 사람이 그녀의 요리를 좋아해요.,function_word,,,FALSE
weekend,weekend,,n.,주말,We go hiking on weekends.,우리는 주말에 하이킹을 가요.,normal,,,FALSE
green,green,,adj.|n.,초록색의 / 초록색,She planted green vegetables.,그녀는 초록 채소를 심었어요.,normal,,,FALSE
song,song,,n.,노래,She sang a beautiful song.,그녀는 아름다운 노래를 불렀어요.,normal,,,FALSE
object,object,,n.,물건 / 물체,There is a small object on the table.,탁자 위에 작은 물건이 있어요.,normal,,,FALSE
afternoon,afternoon,,n.,오후,We had tea in the afternoon.,우리는 오후에 차를 마셨어요.,normal,,,FALSE
