lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
intelligent,intelligent,,adj.,똑똑한 / 지적인,She is a very intelligent student.,그녀는 매우 똑똑한 학생이에요.,normal,,,FALSE
media,media,,n.,미디어 / 언론,She watches the news on social media.,그녀는 소셜 미디어에서 뉴스를 봐요.,normal,,,FALSE
physics,physics,,n.,물리학,He studies physics at university.,그는 대학교에서 물리학을 공부해요.,normal,,,FALSE
poster,poster,,n.,포스터,She put a poster on her wall.,그녀는 벽에 포스터를 붙였어요.,normal,,,FALSE
publish,publish,,v.,출판하다 / 발표하다,She published a book last year.,그녀는 작년에 책을 출판했어요.,normal,,,FALSE
reception,reception,,n.,안내 데스크 / 환영 행사,Please wait at the reception desk.,안내 데스크에서 기다려 주세요.,normal,,,FALSE
recycle,recycle,,v.,재활용하다,She recycles bottles and cans.,그녀는 병과 캔을 재활용해요.,normal,,,FALSE
refrigerator,refrigerator,,n.,냉장고,She put the milk in the refrigerator.,그녀는 우유를 냉장고에 넣었어요.,normal,,,FALSE
soap,soap,,n.,비누,He washed his hands with soap.,그는 비누로 손을 씻었어요.,normal,,,FALSE
stove,stove,,n.,가스레인지 / 난로,She cooked soup on the stove.,그녀는 가스레인지 위에서 수프를 끓였어요.,normal,,,FALSE
