lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
feature,feature,,n.,특징 / 특성,The best feature of this phone is the camera.,이 전화기의 가장 좋은 특징은 카메라예요.,normal,,,FALSE
factor,factor,,n.,요인 / 요소,Food is an important factor in health.,음식은 건강에 중요한 요인이에요.,normal,,,FALSE
recently,recently,,adv.,최근에,She recently moved to a new house.,그녀는 최근에 새 집으로 이사했어요.,normal,,,FALSE
affect,affect,,v.,영향을 주다,Cold weather affects her health.,추운 날씨는 그녀의 건강에 영향을 줘요.,normal,,,FALSE
drop,drop,,v.,떨어뜨리다 / 내리다,She dropped her cup on the floor.,그녀는 컵을 바닥에 떨어뜨렸어요.,normal,,,FALSE
recent,recent,,adj.,최근의,I read a recent news article.,나는 최근 뉴스 기사를 읽었어요.,normal,,,FALSE
worry,worry,,v.,걱정하다,She worries about her children every day.,그녀는 매일 자녀들을 걱정해요.,normal,,,FALSE
inside,inside,,adj.|adv.|n.|prep.,안에 / 내부,The children played inside the house.,아이들은 집 안에서 놀았어요.,function_word,,,FALSE
manager,manager,,n.,관리자 / 매니저,The manager helped the new employee.,관리자가 새 직원을 도왔어요.,normal,,,FALSE
international,international,,adj.,국제적인,She went to an international school.,그녀는 국제학교에 다녔어요.,normal,,,FALSE
contain,contain,,v.,포함하다 / 들어 있다,This soup contains a lot of salt.,이 수프에는 소금이 많이 들어 있어요.,normal,,,FALSE
notice,notice,,n.|v.,알아차리다 / 공지,She noticed a new sign on the door.,그녀는 문에 새 공지가 붙은 것을 알아차렸어요.,normal,,,FALSE
nature,nature,,n.,자연 / 본성,She loves walking in nature.,그녀는 자연 속에서 걷는 것을 좋아해요.,normal,,,FALSE
structure,structure,,n.,구조 / 구성,The structure of the old building is strong.,그 오래된 건물의 구조는 튼튼해요.,normal,,,FALSE
myself,myself,,pron.,나 자신,I made this cake myself.,나는 이 케이크를 직접 만들었어요.,function_word,,,FALSE
exactly,exactly,,adv.,정확히 / 바로,She arrived at exactly nine o'clock.,그녀는 정확히 9시에 도착했어요.,normal,,,FALSE
plant,plant,,v.,심다,She planted flowers in her garden.,그녀는 정원에 꽃을 심었어요.,normal,,,FALSE
