lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
rainbow,rainbow,,n.,무지개,We saw a rainbow after the rain.,비가 온 후에 무지개를 봤어요.,normal,,,FALSE
rob,rob,,v.,훔치다 / 강도질하다,Someone robbed the old woman.,누군가가 그 노인 여성의 것을 빼앗아 갔어요.,normal,,,FALSE
rocket,rocket,,n.|v.,로켓 / 급등하다,The rocket flew up into the sky.,로켓이 하늘 위로 날아올랐어요.,polysemy_split,(로켓),,FALSE
rocket,rocket,,n.|v.,급등하다 / 치솟다,The price rocketed last week.,지난주에 가격이 급등했어요.,polysemy_split,(급등하다),rocket,FALSE
scarf,scarf,,n.,스카프 / 목도리,She wore a warm scarf in winter.,그녀는 겨울에 따뜻한 목도리를 했어요.,normal,,,FALSE
scratch,scratch,,adj.|n.|v.,긁다 / 긁힌 자국,The cat scratched my hand.,고양이가 내 손을 긁었어요.,normal,,,FALSE
sew,sew,,v.,바느질하다 / 꿰매다,She sewed a button on his shirt.,그녀는 그의 셔츠에 단추를 달았어요.,normal,,,FALSE
shave,shave,,n.|v.,면도하다 / 면도,He shaves his face every morning.,그는 매일 아침 면도를 해요.,normal,,,FALSE
smash,smash,,n.|v.,박살내다 / 세게 부딪히다,The ball smashed the window.,공이 창문을 박살냈어요.,normal,,,FALSE
snack,snack,,n.|v.,간식 / 간식을 먹다,She had a snack before dinner.,그녀는 저녁 전에 간식을 먹었어요.,normal,,,FALSE
sore,sore,,adj.|n.,아픈 / 쓰라린,My throat is sore today.,오늘 목이 아파요.,normal,,,FALSE
sour,sour,,adj.|v.,신 / 시큼한,This lemon juice is very sour.,이 레몬 주스는 매우 시어요.,normal,,,FALSE
spoil,spoil,,n.|v.,망치다 / 상하다,The milk will spoil in the sun.,우유가 햇빛에 상할 거예요.,normal,,,FALSE
spray,spray,,n.|v.,뿌리다 / 분무기,She sprayed water on the flowers.,그녀는 꽃에 물을 뿌렸어요.,normal,,,FALSE
spy,spy,,n.|v.,스파이 / 몰래 감시하다,The spy hid behind the door.,스파이가 문 뒤에 숨었어요.,polysemy_split,(스파이),,FALSE
spy,spy,,n.|v.,몰래 감시하다 / 엿보다,He spied on his sister's phone.,그는 여동생의 전화를 몰래 엿봤어요.,polysemy_split,(감시하다),spy,FALSE
stairs,stairs,,n.,계단,She walked up the stairs slowly.,그녀는 천천히 계단을 올라갔어요.,normal,,,FALSE
steam,steam,,n.|v.,수증기 / 찌다,She steamed the vegetables for lunch.,그녀는 점심을 위해 채소를 쪘어요.,normal,,,FALSE
strawberry,strawberry,,n.,딸기,The girl ate fresh strawberries.,그 여자아이는 신선한 딸기를 먹었어요.,normal,,,FALSE
super,super,,adj.|adv.|n.,훌륭한 / 매우,She is a super cook.,그녀는 정말 훌륭한 요리사예요.,normal,,,FALSE
supper,supper,,n.,저녁 식사,We had supper together as a family.,우리는 가족이 함께 저녁을 먹었어요.,normal,,,FALSE
swallow,swallow,,n.|v.,삼키다,She swallowed the medicine with water.,그녀는 물과 함께 약을 삼켰어요.,polysemy_split,(삼키다),,FALSE
swallow,swallow,,n.|v.,제비 (새),A swallow flew past the window.,제비 한 마리가 창문 옆을 날아갔어요.,polysemy_split,"(제비, 새)",swallow,FALSE
tense,tense,,adj.|n.|v.,긴장한 / 시제,She felt tense before the test.,그녀는 시험 전에 긴장했어요.,polysemy_split,(긴장한),,FALSE
tense,tense,,adj.|n.|v.,시제 (문법),She used the past tense wrong.,그녀는 과거 시제를 잘못 사용했어요.,polysemy_split,(문법 시제),tense,FALSE
tide,tide,,n.|v.,조수 / 밀물과 썰물,The tide came in quickly today.,오늘 밀물이 빠르게 들어왔어요.,normal,,,FALSE
tin,tin,,n.,주석 / 깡통,She opened a tin of soup.,그녀는 수프 깡통을 열었어요.,normal,,,FALSE
toast,toast,,n.|v.,토스트 / 건배하다,She made toast for breakfast.,그녀는 아침으로 토스트를 만들었어요.,polysemy_split,(토스트),,FALSE
toast,toast,,n.|v.,건배하다 / 건배,We toasted to her birthday.,우리는 그녀의 생일을 위해 건배했어요.,polysemy_split,(건배하다),toast,FALSE
tray,tray,,n.,쟁반,She carried the cups on a tray.,그녀는 쟁반에 컵들을 들고 왔어요.,normal,,,FALSE
triangle,triangle,,n.,삼각형,She drew a triangle on the paper.,그녀는 종이에 삼각형을 그렸어요.,normal,,,FALSE
trunk,trunk,,n.,(나무) 줄기 / 큰 여행 가방,The bird sat on the trunk of a tree.,새가 나무줄기 위에 앉았어요.,normal,,,TRUE
villa,villa,,n.,별장 / 빌라,They stayed in a villa by the sea.,그들은 바닷가 별장에서 머물렀어요.,normal,,,FALSE
whale,whale,,n.,고래,We saw a whale in the ocean.,우리는 바다에서 고래를 봤어요.,normal,,,FALSE
whistle,whistle,,n.|v.,휘파람 불다 / 호루라기,He whistled a happy song.,그는 즐거운 노래를 휘파람으로 불었어요.,normal,,,FALSE
yell,yell,,n.|v.,소리치다 / 외치다,The boy yelled for help.,그 남자아이는 도움을 청하며 소리쳤어요.,normal,,,FALSE
zebra,zebra,,n.,얼룩말,The girl saw a zebra at the zoo.,그 여자아이는 동물원에서 얼룩말을 봤어요.,normal,,,FALSE
aboard,aboard,,adv.|prep.,(배·비행기에) 탑승하여,Everyone went aboard the ship.,모두가 배에 탑승했어요.,function_word,,,FALSE
abort,abort,,v.,중단하다 / 중지시키다,They had to abort the trip due to rain.,그들은 비 때문에 여행을 중단해야 했어요.,normal,,,FALSE
abound,abound,,v.,풍부하다 / 넘쳐나다,Fish abound in this river.,이 강에는 물고기가 넘쳐나요.,normal,,,FALSE
absent,absent,,adj.|v.,결석한 / 자리를 비운,She was absent from school today.,그녀는 오늘 학교에 결석했어요.,normal,,,FALSE
absorb,absorb,,v.,흡수하다,The cloth absorbed all the water.,천이 물을 모두 흡수했어요.,normal,,,FALSE
absurd,absurd,,adj.,터무니없는 / 황당한,That is an absurd idea.,그것은 터무니없는 생각이에요.,normal,,,FALSE
abundant,abundant,,adj.,풍부한 / 넉넉한,There is abundant food at the market.,시장에 음식이 풍부해요.,normal,,,FALSE
academy,academy,,n.,학원 / 전문 학교,She studies at a music academy.,그녀는 음악 학원에서 공부해요.,normal,,,FALSE
accelerate,accelerate,,v.,가속하다 / 빨라지다,The car accelerated on the highway.,차가 고속도로에서 가속했어요.,normal,,,FALSE
accommodate,accommodate,,v.,수용하다 / 묵게 하다,The hotel can accommodate 100 guests.,그 호텔은 손님 100명을 수용할 수 있어요.,normal,,,FALSE
accumulate,accumulate,,v.,모으다 / 쌓이다,Dust accumulated on the shelf.,선반 위에 먼지가 쌓였어요.,normal,,,FALSE
ache,ache,,n.|v.,아프다 / 통증,My back aches after long walks.,오래 걷고 나면 허리가 아파요.,normal,,,FALSE
acid,acid,,adj.|n.,산(酸) / 신맛의,Lemons contain a lot of acid.,레몬에는 산이 많이 들어 있어요.,normal,,,FALSE
