lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
sun,sun,,n.,태양 / 햇빛,The sun is very bright today.,오늘은 햇빛이 매우 밝다.,normal,,,FALSE
healthy,healthy,,adj.,건강한 / 건강에 좋은,She eats healthy food every day.,그녀는 매일 건강에 좋은 음식을 먹는다.,normal,,,FALSE
wash,wash,,v.,씻다 / 세탁하다,He washed his hands before the meal.,그는 식사 전에 손을 씻었다.,normal,,,FALSE
actor,actor,,n.,배우,He is a famous actor on TV.,그는 TV에 나오는 유명한 배우이다.,normal,,,FALSE
opposite,opposite,,adj.|adv.|n.|prep.,반대쪽의 / 반대,The school is on the opposite side of the road.,학교는 길 반대편에 있다.,normal,,,TRUE
hate,hate,,v.,싫어하다 / 증오하다,She hates cold weather in winter.,그녀는 겨울의 추운 날씨를 싫어한다.,normal,,,FALSE
egg,egg,,n.,달걀 / 알,She boiled two eggs for breakfast.,그녀는 아침으로 달걀 두 개를 삶았다.,normal,,,FALSE
concert,concert,,n.,콘서트 / 음악회,We went to a concert last night.,우리는 어젯밤 콘서트에 갔다.,normal,,,FALSE
wine,wine,,n.,와인 / 포도주,She had a glass of wine after dinner.,그녀는 저녁 식사 후 와인 한 잔을 마셨다.,normal,,,FALSE
camera,camera,,n.,카메라 / 사진기,He took photos with his new camera.,그는 새 카메라로 사진을 찍었다.,normal,,,FALSE
swim,swim,,v.,수영하다,The children swim in the pool every day.,아이들은 매일 수영장에서 수영한다.,normal,,,FALSE
theater,theater,theatre,n.,극장 / 공연장,We saw a play at the theater.,우리는 극장에서 연극을 관람했다.,normal,,,FALSE
coffee,coffee,,n.,커피,She drinks coffee every morning.,그녀는 매일 아침 커피를 마신다.,normal,,,FALSE
museum,museum,,n.,박물관,We visited a big museum in Seoul.,우리는 서울에 있는 큰 박물관을 방문했다.,normal,,,FALSE
visitor,visitor,,n.,방문객 / 손님,We had a visitor from Japan today.,오늘 일본에서 온 방문객이 있었다.,normal,,,FALSE
dear,dear,,adj.,사랑하는 / 친애하는,She wrote a letter to her dear friend.,그녀는 사랑하는 친구에게 편지를 썼다.,normal,,,FALSE
scientist,scientist,,n.,과학자,The scientist studied plants in her lab.,그 과학자는 실험실에서 식물을 연구했다.,normal,,,FALSE
tonight,tonight,,adv.|n.,오늘 밤 / 오늘 저녁,We are having dinner together tonight.,우리는 오늘 밤 함께 저녁을 먹을 것이다.,normal,,,FALSE
dangerous,dangerous,,adj.,위험한,That road is very dangerous at night.,그 길은 밤에 매우 위험하다.,normal,,,FALSE
bedroom,bedroom,,n.,침실,The children sleep in the same bedroom.,아이들은 같은 침실에서 잔다.,normal,,,FALSE
climb,climb,,v.,오르다 / 올라가다,We climbed the stairs to the top floor.,우리는 계단을 올라 꼭대기 층에 갔다.,normal,,,FALSE
mouth,mouth,,n.,입,"Open your mouth and say ""ah.""",입을 벌리고 '아'라고 하세요.,normal,,,FALSE
shoe,shoe,,n.,신발,She bought a new pair of shoes.,그녀는 새 신발 한 켤레를 샀다.,normal,,,FALSE
relax,relax,,v.,쉬다 / 긴장을 풀다,She relaxed on the sofa after work.,그녀는 퇴근 후 소파에서 쉬었다.,normal,,,FALSE
tourist,tourist,,n.,관광객,Many tourists visit this beach in summer.,여름에 많은 관광객이 이 해변을 방문한다.,normal,,,FALSE
cup,cup,,n.,컵 / 잔,She made a cup of tea for her mother.,그녀는 어머니를 위해 차 한 잔을 만들었다.,normal,,,FALSE
description,description,,n.,묘사 / 설명,She gave a clear description of the bag.,그녀는 가방에 대해 명확하게 설명했다.,normal,,,FALSE
wake,wake,,v.,(잠에서) 깨다 / 깨우다,I wake up at seven every morning.,나는 매일 아침 일곱 시에 잠에서 깬다.,normal,,,FALSE
west,west,,adj.|adv.|n.,서쪽 / 서쪽의,The sun sets in the west.,태양은 서쪽으로 진다.,normal,,,FALSE
