lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
suit,suit,,v.,어울리다 / 맞다,That color suits you very well.,그 색이 당신에게 매우 잘 어울려요.,normal,,,FALSE
federal,federal,,adj.,연방의,It is a federal law in the country.,그것은 그 나라의 연방 법이에요.,normal,,,FALSE
percentage,percentage,,n.,비율 / 퍼센트,A large percentage of women walk daily.,많은 비율의 여성들이 매일 걸어요.,normal,,,FALSE
decade,decade,,n.,10년,She lived in Japan for a decade.,그녀는 10년 동안 일본에서 살았어요.,normal,,,FALSE
warn,warn,,v.,경고하다,She warned him about the icy road.,그녀는 그에게 빙판길에 대해 경고했어요.,normal,,,FALSE
consumer,consumer,,n.,소비자,The consumer bought a new phone.,소비자가 새 휴대폰을 샀어요.,normal,,,FALSE
favor,favor,favour,n.,호의 / 부탁,"Can you do me a favor, please?",저에게 부탁 하나 들어줄 수 있어요?,normal,,,FALSE
spot,spot,,n.,장소 / 자리,We found a nice spot for lunch.,우리는 점심 먹기 좋은 장소를 찾았어요.,normal,,,FALSE
eventually,eventually,,adv.,결국 / 마침내,She eventually found her lost key.,그녀는 결국 잃어버린 열쇠를 찾았어요.,normal,,,FALSE
importance,importance,,n.,중요성,She knows the importance of sleep.,그녀는 잠의 중요성을 알아요.,normal,,,FALSE
cool,cool,,v.,식히다 / 차갑게 하다,She cooled the soup before eating.,그녀는 먹기 전에 수프를 식혔어요.,normal,,,FALSE
wave,wave,,v.,손을 흔들다 / 흔들다,She waved goodbye to her friend.,그녀는 친구에게 손을 흔들며 작별 인사를 했어요.,normal,,,FALSE
surface,surface,,n.,표면 / 겉면,The surface of the table is clean.,탁자의 표면이 깨끗해요.,normal,,,FALSE
edge,edge,,n.,끝 / 가장자리,She sat at the edge of the bed.,그녀는 침대 끝에 앉았어요.,normal,,,FALSE
global,global,,adj.,전 세계적인,Global weather is changing every year.,전 세계 날씨가 매년 변하고 있어요.,normal,,,FALSE
contrast,contrast,,n.|v.,대조 / 대비하다,She contrasted the two dresses carefully.,그녀는 두 드레스를 꼼꼼히 비교했어요.,normal,,,FALSE
roll,roll,,n.|v.,굴리다 / 구르다,The ball rolled down the hill.,공이 언덕 아래로 굴러갔어요.,normal,,,FALSE
reality,reality,,n.,현실,She faced the reality of her life.,그녀는 자신의 삶의 현실을 받아들였어요.,normal,,,FALSE
shift,shift,,n.,변화 / 교대 근무,She works the night shift at the hospital.,그녀는 병원에서 밤 교대 근무를 해요.,normal,,,FALSE
net,net,,n.,그물 / 네트,He caught a fish with a net.,그는 그물로 물고기를 잡았어요.,normal,,,FALSE
category,category,,n.,범주 / 종류,This book is in the cooking category.,이 책은 요리 종류에 속해요.,normal,,,FALSE
spread,spread,,v.,펴다 / 퍼지다,She spread butter on the bread.,그녀는 빵에 버터를 발랐어요.,normal,,,FALSE
nuclear,nuclear,,adj.,핵의 / 원자력의,The country uses nuclear energy.,그 나라는 원자력 에너지를 사용해요.,normal,,,FALSE
