lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
attractive,attractive,,adj.,매력적인 / 아름다운,The garden looks very attractive in spring.,그 정원은 봄에 매우 아름다워요.,normal,,,FALSE
joke,joke,,n.|v.,농담 / 농담하다,He told a funny joke at dinner.,그는 저녁 식사 때 재미있는 농담을 했어요.,normal,,,FALSE
sky,sky,,n.,하늘,The sky is clear and blue today.,오늘 하늘은 맑고 파래요.,normal,,,FALSE
column,column,,n.,기둥 / (신문) 칼럼,She writes a weekly column for the paper.,그녀는 신문에 주간 칼럼을 써요.,normal,,,FALSE
electronic,electronic,,adj.,전자의 / 전자식의,He bought a new electronic device.,그는 새 전자 기기를 구입했어요.,normal,,,FALSE
criminal,criminal,,n.,범죄자,The criminal was caught by the police.,범죄자가 경찰에 잡혔어요.,normal,,,FALSE
ancient,ancient,,adj.,고대의 / 아주 오래된,We visited an ancient temple.,우리는 고대 사원을 방문했어요.,normal,,,FALSE
coast,coast,,n.,해안 / 바닷가,They spent the weekend at the coast.,그들은 주말을 해안에서 보냈어요.,normal,,,FALSE
ill,ill,,adj.,아픈 / 몸이 좋지 않은,She stayed home because she was ill.,그녀는 아파서 집에 있었어요.,normal,,,FALSE
assistant,assistant,,adj.|n.,조수 / 보조원,The assistant helped the doctor all day.,그 보조원은 하루 종일 의사를 도왔어요.,normal,,,FALSE
everywhere,everywhere,,adv.,어디에나 / 모든 곳에,She looked everywhere for her keys.,그녀는 열쇠를 찾으러 모든 곳을 뒤졌어요.,function_word,,,FALSE
medicine,medicine,,n.,약 / 의학,She took medicine for her cold.,그녀는 감기약을 먹었어요.,normal,,,FALSE
professor,professor,,n.,교수,The professor taught history at school.,그 교수는 학교에서 역사를 가르쳤어요.,normal,,,FALSE
gap,gap,,n.,틈 / 차이,There is a gap between the two chairs.,두 의자 사이에 틈이 있어요.,normal,,,FALSE
alive,alive,,adj.,살아 있는,The fish in the bowl are still alive.,어항 속 물고기들이 아직 살아 있어요.,normal,,,FALSE
shut,shut,,adj.|v.,닫다 / 닫힌,Please shut the window. It is cold.,창문을 닫아 주세요. 추워요.,normal,,,FALSE
enormous,enormous,,adj.,거대한 / 엄청난,The dog was enormous and very friendly.,그 개는 엄청나게 크고 매우 친근했어요.,normal,,,FALSE
sweet,sweet,,adj.|n.,달콤한 / 사탕,This cake is very sweet and soft.,이 케이크는 매우 달콤하고 부드러워요.,normal,,,FALSE
smell,smell,,n.|v.,냄새 / 냄새가 나다,The soup smells really good.,그 수프는 정말 좋은 냄새가 나요.,normal,,,FALSE
pilot,pilot,,n.,조종사 / 파일럿,The pilot landed the plane safely.,조종사가 비행기를 안전하게 착륙시켰어요.,normal,,,FALSE
communicate,communicate,,v.,소통하다 / 전달하다,We communicate with our family by phone.,우리는 전화로 가족과 소통해요.,normal,,,FALSE
injury,injury,,n.,부상 / 상처,He got a leg injury playing soccer.,그는 축구를 하다가 다리를 다쳤어요.,normal,,,FALSE
knock,knock,,v.,두드리다 / 노크하다,She knocked on the door and waited.,그녀는 문을 두드리고 기다렸어요.,normal,,,FALSE
salary,salary,,n.,월급 / 급여,She gets her salary at the end of the month.,그녀는 월말에 월급을 받아요.,normal,,,FALSE
lake,lake,,n.,호수,We swam in the lake last summer.,우리는 지난 여름에 호수에서 수영했어요.,normal,,,FALSE
habit,habit,,n.,습관,She has a habit of drinking tea every morning.,그녀는 매일 아침 차를 마시는 습관이 있어요.,normal,,,FALSE
