lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
regional,regional,,adj.,지역의 / 지방의,She joined a regional cooking contest.,그녀는 지역 요리 대회에 참가했다.,normal,,,FALSE
incident,incident,,n.,사건 / 일,A strange incident happened at school today.,오늘 학교에서 이상한 사건이 일어났다.,normal,,,FALSE
draft,draft,,n.|v.,초안 / 초안을 작성하다,She wrote a first draft of her letter.,그녀는 편지의 첫 번째 초안을 썼다.,normal,,,FALSE
slip,slip,,v.,미끄러지다 / 슬쩍 빠져나가다,She slipped on the wet floor.,그녀는 젖은 바닥에서 미끄러졌다.,normal,,,FALSE
accompany,accompany,,v.,동행하다 / 함께 가다,He accompanied his mother to the hospital.,그는 어머니와 함께 병원에 갔다.,normal,,,FALSE
illustrate,illustrate,,v.,설명하다 / 그림을 넣다,She drew pictures to illustrate the story.,그녀는 이야기를 설명하기 위해 그림을 그렸다.,normal,,,FALSE
imply,imply,,v.,암시하다 / 넌지시 나타내다,Her smile implied she was very happy.,그녀의 미소는 그녀가 매우 행복하다는 것을 암시했다.,normal,,,FALSE
temporary,temporary,,adj.,일시적인 / 임시의,She got a temporary job at the cafe.,그녀는 카페에서 임시 일자리를 구했다.,normal,,,FALSE
truly,truly,,adv.,진정으로 / 정말로,I truly love my grandchildren.,나는 내 손자들을 진정으로 사랑한다.,normal,,,FALSE
disk,disk,,n.,디스크 / 원판,She saved the photos on a disk.,그녀는 사진을 디스크에 저장했다.,normal,,,FALSE
core,core,,adj.|n.,핵심의 / 중심부,Family is the core of her life.,가족은 그녀 삶의 핵심이다.,normal,,,FALSE
emotional,emotional,,adj.,감정적인 / 감동적인,The movie was very emotional for her.,그 영화는 그녀에게 매우 감동적이었다.,normal,,,FALSE
aircraft,aircraft,,n.,항공기 / 비행기,The aircraft landed safely at the airport.,항공기가 공항에 안전하게 착륙했다.,normal,,,FALSE
self,self,,n.,자아 / 자기 자신,She is her true self at home.,그녀는 집에서 진정한 자기 자신이다.,normal,,,FALSE
existence,existence,,n.,존재 / 실재,She is grateful for the existence of her family.,그녀는 가족의 존재에 감사하다.,normal,,,FALSE
panel,panel,,n.,패널 / 위원회,A panel of judges chose the best dish.,심사 위원회가 최고의 요리를 선택했다.,normal,,,FALSE
prime,prime,,adj.,주요한 / 최고의,This is a prime place to buy fresh fish.,이곳은 신선한 생선을 사기에 최고의 장소다.,normal,,,FALSE
emphasize,emphasize,,v.,강조하다,The doctor emphasized eating less sugar.,의사는 설탕을 적게 먹는 것을 강조했다.,normal,,,FALSE
maximum,maximum,,adj.|n.,최대의 / 최댓값,The maximum speed here is 60 km.,이곳의 최대 속도는 60킬로미터다.,normal,,,FALSE
elsewhere,elsewhere,,adv.,다른 곳에 / 다른 곳으로,"The bag was not here, so she looked elsewhere.",가방이 여기 없어서 그녀는 다른 곳을 찾아봤다.,normal,,,FALSE
initiative,initiative,,n.,주도권 / 솔선수범,She took the initiative to clean the house.,그녀는 솔선수범하여 집을 청소했다.,normal,,,FALSE
discipline,discipline,,n.,규율 / 훈련,Good discipline helps children grow well.,좋은 규율은 아이들이 잘 성장하도록 돕는다.,normal,,,FALSE
extreme,extreme,,n.,극단 / 극도,She goes to extremes when she is worried.,그녀는 걱정할 때 극단으로 치닫는다.,normal,,,FALSE
passage,passage,,n.,통로 / (글의) 구절,She read a short passage from the book.,그녀는 책에서 짧은 구절을 읽었다.,polysemy_split,(글의 구절),passage,FALSE
passage,passage,,n.,통로 / 복도,The passage between the rooms was narrow.,방 사이의 통로는 좁았다.,polysemy_split,(통로),passage,FALSE
reputation,reputation,,n.,명성 / 평판,She has a good reputation in her town.,그녀는 마을에서 좋은 평판을 가지고 있다.,normal,,,FALSE
crash,crash,,n.|v.,충돌 / 충돌하다,The car crashed into the fence.,자동차가 울타리에 충돌했다.,normal,,,FALSE
observation,observation,,n.,관찰 / 주목,She made careful observations of the birds.,그녀는 새들을 꼼꼼히 관찰했다.,normal,,,FALSE
concentration,concentration,,n.,집중 / 집중력,Reading helps improve her concentration.,독서는 그녀의 집중력을 높이는 데 도움이 된다.,normal,,,FALSE
deserve,deserve,,v.,받을 자격이 있다 / 마땅히 받다,She deserves a rest after hard work.,그녀는 힘든 일 후에 휴식을 취할 자격이 있다.,normal,,,FALSE
defend,defend,,v.,지키다 / 방어하다,He defended his family from danger.,그는 위험으로부터 가족을 지켰다.,normal,,,FALSE
classic,classic,,adj.|n.,고전적인 / 고전 작품,This book is a classic that everyone loves.,이 책은 모두가 사랑하는 고전 작품이다.,normal,,,FALSE
collapse,collapse,,n.|v.,무너지다 / 붕괴,The old wall collapsed after the storm.,폭풍이 지나간 후 낡은 벽이 무너졌다.,normal,,,FALSE
fundamental,fundamental,,adj.,기본적인 / 근본적인,Sleep is fundamental to good health.,수면은 건강에 근본적으로 중요하다.,normal,,,FALSE
abroad,abroad,,adv.,해외에 / 외국으로,Her daughter lives abroad now.,그녀의 딸은 지금 해외에 살고 있다.,normal,,,FALSE
soul,soul,,n.,영혼 / 마음,Music touches her soul deeply.,음악은 그녀의 영혼을 깊이 감동시킨다.,normal,,,FALSE
capable,capable,,adj.,능력 있는 / 할 수 있는,She is capable of cooking many dishes.,그녀는 많은 요리를 만들 수 있다.,normal,,,FALSE
defeat,defeat,,n.|v.,패배 / 패배시키다,Our team suffered a defeat yesterday.,우리 팀은 어제 패배를 당했다.,normal,,,FALSE
enhance,enhance,,v.,높이다 / 향상시키다,Exercise enhances your mood every day.,운동은 매일 기분을 향상시킨다.,normal,,,FALSE
slide,slide,,n.|v.,미끄러지다 / 미끄럼틀,The girl slid down the slide happily.,그 소녀는 즐겁게 미끄럼틀을 타고 내려왔다.,normal,,,FALSE
breast,breast,,n.,가슴 / 유방,She held the baby close to her breast.,그녀는 아기를 가슴 가까이 안았다.,normal,,,FALSE
encounter,encounter,,n.|v.,마주치다 / 우연한 만남,She encountered an old friend at the market.,그녀는 시장에서 오랜 친구와 우연히 마주쳤다.,normal,,,FALSE
excuse,excuse,,n.|v.,변명 / 용서하다,He made an excuse for being late.,그는 늦은 것에 대해 변명을 했다.,polysemy_split,(변명),excuse,FALSE
excuse,excuse,,n.|v.,용서하다 / 봐주다,Please excuse me for the mistake.,제 실수를 용서해 주세요.,polysemy_split,(용서하다),excuse,FALSE
partly,partly,,adv.,부분적으로 / 어느 정도,The window was partly open.,창문이 부분적으로 열려 있었다.,normal,,,FALSE
urban,urban,,adj.,도시의 / 도시 지역의,She moved to an urban area for work.,그녀는 일 때문에 도시 지역으로 이사했다.,normal,,,FALSE
massive,massive,,adj.,거대한 / 엄청난,There was a massive crowd at the market.,시장에 엄청난 인파가 몰렸다.,normal,,,FALSE
