lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
client,client,,n.,고객 / 의뢰인,She meets her client every Monday.,그녀는 매주 월요일에 고객을 만난다.,normal,,,FALSE
clue,clue,,n.,단서 / 실마리,The police found a clue near the door.,경찰이 문 근처에서 단서를 발견했다.,normal,,,FALSE
cotton,cotton,,n.,면 / 목화,She wears a cotton shirt in summer.,그녀는 여름에 면 셔츠를 입는다.,normal,,,FALSE
countryside,countryside,,n.,시골 / 농촌 지역,We drove through the quiet countryside.,우리는 조용한 시골길을 차로 달렸다.,normal,,,FALSE
cruel,cruel,,adj.,잔인한 / 냉혹한,It is cruel to hurt animals.,동물을 해치는 것은 잔인한 행동이다.,normal,,,FALSE
definite,definite,,adj.,확실한 / 분명한,We have a definite plan for tomorrow.,우리는 내일을 위한 확실한 계획이 있다.,normal,,,FALSE
departure,departure,,n.,출발 / 떠남,Her departure is at nine in the morning.,그녀의 출발은 아침 9시이다.,normal,,,FALSE
destination,destination,,n.,목적지 / 도착지,Our destination is a small island.,우리의 목적지는 작은 섬이다.,normal,,,FALSE
dirt,dirt,,n.,흙 / 먼지,The boy has dirt on his hands.,그 소년의 손에 흙이 묻어 있다.,normal,,,FALSE
donate,donate,,v.,기부하다 / 기증하다,She donates food to poor families.,그녀는 가난한 가정에 음식을 기부한다.,normal,,,FALSE
exit,exit,,n.,출구 / 비상구,Please use the exit on the left.,왼쪽 출구를 이용해 주세요.,normal,,,FALSE
fry,fry,,v.,기름에 볶다 / 튀기다,He fries eggs for breakfast.,그는 아침으로 달걀을 볶는다.,normal,,,FALSE
fur,fur,,n.,털 / 모피,The cat has soft white fur.,그 고양이는 부드러운 흰 털을 가지고 있다.,normal,,,FALSE
garage,garage,,n.,차고 / 주차장,He keeps his car in the garage.,그는 차를 차고에 보관한다.,normal,,,FALSE
ghost,ghost,,n.,유령 / 귀신,The girl is scared of ghosts.,그 소녀는 유령을 무서워한다.,normal,,,FALSE
glove,glove,,n.,장갑,She wears gloves in cold weather.,그녀는 추운 날씨에 장갑을 낀다.,normal,,,FALSE
helicopter,helicopter,,n.,헬리콥터,A helicopter flies over our house.,헬리콥터 한 대가 우리 집 위를 날아간다.,normal,,,FALSE
highway,highway,,n.,고속도로 / 큰 도로,We drive on the highway to the city.,우리는 도시로 가기 위해 고속도로를 달린다.,normal,,,FALSE
leaf,leaf,,n.,나뭇잎 / 잎사귀,A yellow leaf fell on the ground.,노란 나뭇잎 한 장이 땅에 떨어졌다.,normal,,,FALSE
mud,mud,,n.,진흙 / 진창,The dog ran through the mud.,개가 진흙 속을 뛰어다녔다.,normal,,,FALSE
nail,nail,,n.,손톱 / 못,She paints her nails pink.,그녀는 손톱을 분홍색으로 칠한다.,normal,,,FALSE
neat,neat,,adj.,깔끔한 / 정돈된,Her room is always neat and clean.,그녀의 방은 항상 깔끔하고 청결하다.,normal,,,FALSE
pan,pan,,n.,냄비 / 팬,She cooks soup in a big pan.,그녀는 큰 냄비에 수프를 끓인다.,normal,,,FALSE
pin,pin,,n.|v.,핀 / 꽂다,She pins a note on the board.,그녀는 게시판에 메모를 핀으로 꽂는다.,normal,,,FALSE
poison,poison,,n.|v.,독 / 독을 넣다,Some plants contain poison.,일부 식물에는 독이 들어 있다.,polysemy_split,"(독, 명사)",,FALSE
poison,poison,,n.|v.,독을 넣다 / 독살하다,The bad man tried to poison the food.,그 나쁜 남자는 음식에 독을 넣으려 했다.,polysemy_split,"(독을 넣다, 동사)",poison,FALSE
powder,powder,,n.,가루 / 분말,She adds milk powder to the soup.,그녀는 수프에 분유를 넣는다.,normal,,,FALSE
punish,punish,,v.,벌하다 / 혼내다,The teacher punished the noisy boy.,선생님이 시끄러운 소년을 혼냈다.,normal,,,FALSE
quit,quit,,v.,그만두다 / 포기하다,He quit his job last month.,그는 지난달에 일을 그만뒀다.,normal,,,FALSE
rope,rope,,n.,밧줄 / 로프,The boy climbs a rope in the gym.,그 소년은 체육관에서 밧줄을 타고 오른다.,normal,,,FALSE
toe,toe,,n.,발가락,She hurt her toe on the door.,그녀는 문에 발가락을 부딪혀 다쳤다.,normal,,,FALSE
wool,wool,,n.,양모 / 울,This sweater is made of wool.,이 스웨터는 양모로 만들어졌다.,normal,,,FALSE
ambition,ambition,,n.,야망 / 꿈,Her ambition is to become a doctor.,그녀의 야망은 의사가 되는 것이다.,normal,,,FALSE
assignment,assignment,,n.,과제 / 임무,She finished her assignment before dinner.,그녀는 저녁 식사 전에 과제를 끝냈다.,normal,,,FALSE
convenient,convenient,,adj.,편리한 / 편한,The store is in a convenient place.,그 가게는 편리한 곳에 있다.,normal,,,FALSE
corn,corn,,n.,옥수수,We eat corn at the summer festival.,우리는 여름 축제에서 옥수수를 먹는다.,normal,,,FALSE
costume,costume,,n.,의상 / 복장,She wears a funny costume at the party.,그녀는 파티에서 재미있는 의상을 입는다.,normal,,,FALSE
disadvantage,disadvantage,,n.,단점 / 불리한 점,The big disadvantage is the high price.,가장 큰 단점은 높은 가격이다.,normal,,,FALSE
explode,explode,,v.,폭발하다 / 터지다,The balloon exploded with a loud noise.,풍선이 큰 소리와 함께 터졌다.,normal,,,FALSE
fasten,fasten,,v.,채우다 / 고정하다,Please fasten your seat belt now.,지금 안전벨트를 채워 주세요.,normal,,,FALSE
generous,generous,,adj.,너그러운 / 인심 좋은,She is generous with food and money.,그녀는 음식과 돈에 인심이 넉넉하다.,normal,,,FALSE
horror,horror,,n.,공포 / 두려움,She screamed in horror at the spider.,그녀는 거미를 보고 공포에 질려 소리를 질렀다.,normal,,,FALSE
impact,impact,,n.|v.,영향 / 충격,Good food has a big impact on health.,좋은 음식은 건강에 큰 영향을 미친다.,normal,,,FALSE
ingredient,ingredient,,n.,재료 / 성분,She buys fresh ingredients at the market.,그녀는 시장에서 신선한 재료를 산다.,normal,,,FALSE
leisure,leisure,,n.,여가 / 자유 시간,She reads books in her leisure time.,그녀는 여가 시간에 책을 읽는다.,normal,,,FALSE
mild,mild,,adj.,순한 / 온화한,The weather is mild and sunny today.,오늘 날씨는 온화하고 맑다.,normal,,,FALSE
