lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
backward,backward,,adv.,뒤로 / 거꾸로,The boy took one step backward.,그 남자아이는 한 걸음 뒤로 물러섰다.,normal,,,FALSE
breathing,breathing,,n.,호흡 / 숨쉬기,Her breathing was calm and slow.,그녀의 호흡은 차분하고 느렸다.,normal,,,FALSE
bride,bride,,n.,신부,The bride wore a white dress.,신부는 흰 드레스를 입었다.,normal,,,FALSE
careless,careless,,adj.,부주의한 / 조심성 없는,He was careless and broke the cup.,그는 부주의해서 컵을 깨뜨렸다.,normal,,,FALSE
cheat,cheat,,n.|v.,속임수 / 속이다,The boy did not cheat on the test.,그 남자아이는 시험에서 부정행위를 하지 않았다.,normal,,,FALSE
cheerful,cheerful,,adj.,밝은 / 명랑한,She is always cheerful in the morning.,그녀는 아침에 항상 명랑하다.,normal,,,FALSE
cloth,cloth,,n.,천 / 옷감,She cleaned the table with a cloth.,그녀는 천으로 테이블을 닦았다.,normal,,,FALSE
colored,colored,,adj.,색이 있는 / 색깔 있는,The girl drew with colored pencils.,그 여자아이는 색연필로 그림을 그렸다.,normal,,,FALSE
confused,confused,,adj.,혼란스러운 / 어리둥절한,She was confused by the directions.,그녀는 안내문을 보고 혼란스러웠다.,normal,,,FALSE
container,container,,n.,용기 / 그릇,She put the soup in a container.,그녀는 수프를 용기에 담았다.,normal,,,FALSE
covered,covered,,adj.,덮인 / 가려진,The ground was covered with snow.,땅이 눈으로 덮여 있었다.,normal,,,FALSE
cupboard,cupboard,,n.,찬장 / 수납장,She put the cups in the cupboard.,그녀는 컵들을 찬장에 넣었다.,normal,,,FALSE
determined,determined,,adj.,단호한 / 굳게 결심한,She was determined to finish the work.,그녀는 일을 끝내기로 굳게 결심했다.,normal,,,FALSE
diagram,diagram,,n.,도표 / 그림 설명,The teacher drew a diagram on the board.,선생님은 칠판에 도표를 그렸다.,normal,,,FALSE
diamond,diamond,,n.,다이아몬드 / 마름모,She wore a ring with a diamond.,그녀는 다이아몬드가 박힌 반지를 끼고 있었다.,normal,,,FALSE
disappointed,disappointed,,adj.,실망한,He was disappointed with his test score.,그는 시험 점수에 실망했다.,normal,,,FALSE
disappointing,disappointing,,adj.,실망스러운,The weather was disappointing on our trip.,여행 중 날씨가 실망스러웠다.,normal,,,FALSE
dislike,dislike,,n.|v.,싫어하다 / 싫음,She dislikes cold weather very much.,그녀는 추운 날씨를 매우 싫어한다.,normal,,,FALSE
documentary,documentary,,n.,다큐멘터리,We watched a documentary about nature.,우리는 자연에 관한 다큐멘터리를 봤다.,normal,,,FALSE
dressed,dressed,,adj.,옷을 입은,The girl was dressed in a red coat.,그 여자아이는 빨간 코트를 입고 있었다.,normal,,,FALSE
drunk,drunk,,adj.,술에 취한,He looked drunk after the party.,그는 파티 후에 술에 취한 것처럼 보였다.,normal,,,FALSE
earthquake,earthquake,,n.,지진,A big earthquake hit the city last night.,어젯밤 도시에 큰 지진이 발생했다.,normal,,,FALSE
educated,educated,,adj.,교육받은 / 학식 있는,She is a well-educated woman.,그녀는 교육을 잘 받은 여성이다.,normal,,,FALSE
embarrassed,embarrassed,,adj.,부끄러운 / 창피한,She felt embarrassed in front of everyone.,그녀는 모두 앞에서 창피함을 느꼈다.,normal,,,FALSE
embarrassing,embarrassing,,adj.,창피스러운 / 민망한,It was an embarrassing moment for him.,그것은 그에게 민망한 순간이었다.,normal,,,FALSE
engaged,engaged,,adj.,약혼한 / 바쁜,She is engaged to a kind man.,그녀는 친절한 남자와 약혼했다.,normal,,,FALSE
engineering,engineering,,n.,공학 / 엔지니어링,Her son studied engineering at school.,그녀의 아들은 학교에서 공학을 공부했다.,normal,,,FALSE
expected,expected,,adj.,예상된 / 기대된,The rain came at the expected time.,비가 예상된 시간에 내렸다.,normal,,,FALSE
experienced,experienced,,adj.,경험이 많은 / 숙련된,She is an experienced cook.,그녀는 경험이 많은 요리사이다.,normal,,,FALSE
explosion,explosion,,n.,폭발,We heard a loud explosion outside.,우리는 밖에서 큰 폭발 소리를 들었다.,normal,,,FALSE
fascinating,fascinating,,adj.,매혹적인 / 흥미로운,The story was fascinating to everyone.,그 이야기는 모두에게 흥미로웠다.,normal,,,FALSE
fashionable,fashionable,,adj.,유행하는 / 멋진,She wore a fashionable coat today.,그녀는 오늘 유행하는 코트를 입었다.,normal,,,FALSE
fighting,fighting,,n.,싸움 / 전투,There was fighting between the two boys.,두 남자아이 사이에 싸움이 있었다.,normal,,,FALSE
fitness,fitness,,n.,건강 / 체력,She goes walking to improve her fitness.,그녀는 체력을 키우기 위해 걷기 운동을 한다.,normal,,,FALSE
fixed,fixed,,adj.,고정된 / 정해진,We eat dinner at a fixed time every day.,우리는 매일 정해진 시간에 저녁을 먹는다.,normal,,,FALSE
flour,flour,,n.,밀가루,She added flour to make the bread.,그녀는 빵을 만들기 위해 밀가루를 넣었다.,normal,,,FALSE
frightened,frightened,,adj.,겁에 질린 / 무서워하는,The girl was frightened by the thunder.,그 여자아이는 천둥 소리에 겁을 먹었다.,normal,,,FALSE
frightening,frightening,,adj.,무서운 / 겁나는,The loud storm was frightening for her.,강한 폭풍은 그녀에게 무서웠다.,normal,,,FALSE
frozen,frozen,,adj.,얼어 있는 / 냉동된,She cooked frozen vegetables for dinner.,그녀는 저녁에 냉동 채소를 요리했다.,normal,,,FALSE
headline,headline,,n.,신문 표제 / 헤드라인,She read the headline in the newspaper.,그녀는 신문에서 헤드라인을 읽었다.,normal,,,FALSE
heating,heating,,n.,난방,We turned on the heating in the cold room.,우리는 추운 방의 난방을 켰다.,normal,,,FALSE
hurricane,hurricane,,n.,허리케인 / 태풍,The hurricane brought strong winds and rain.,허리케인이 강한 바람과 비를 몰고 왔다.,normal,,,FALSE
