lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
lid,lid,,n.,뚜껑,She put the lid on the pot.,그녀는 냄비에 뚜껑을 덮었다.,normal,,,FALSE
living room,living room,,n.,거실,We watch TV in the living room.,우리는 거실에서 텔레비전을 본다.,normal,,,FALSE
marvel,marvel,,n.|v.,경이로워하다 / 경이로운 것,She marveled at the beautiful sky.,그녀는 아름다운 하늘에 경이로워했다.,normal,,,FALSE
mask,mask,,n.|v.,마스크 / 가리다,She wore a mask outside.,그녀는 밖에서 마스크를 썼다.,normal,,,FALSE
melon,melon,,n.,멜론,She ate cold melon in summer.,그녀는 여름에 시원한 멜론을 먹었다.,normal,,,FALSE
microwave,microwave,,n.|v.,전자레인지 / 전자레인지로 데우다,She microwaved the soup quickly.,그녀는 전자레인지로 수프를 빠르게 데웠다.,normal,,,FALSE
mill,mill,,n.|v.,방앗간 / 갈다,He ground the grain at the mill.,그는 방앗간에서 곡식을 갈았다.,normal,,,FALSE
mushroom,mushroom,,n.|v.,버섯 / 급성장하다,She cooked mushroom soup.,그녀는 버섯 수프를 만들었다.,normal,,,FALSE
navy,navy,,n.,해군 / 남색,He served in the navy.,그는 해군에서 복무했다.,normal,,,FALSE
nest,nest,,n.|v.,둥지 / 둥지를 틀다,A bird built a nest in the tree.,새 한 마리가 나무에 둥지를 틀었다.,normal,,,FALSE
