lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
document,document,,v.,기록하다 / 문서화하다,She documented her trip with photos.,그녀는 사진으로 여행을 기록했어요.,normal,,,FALSE
bill,bill,,v.,청구하다 / 고지서를 보내다,The hospital billed her for the visit.,병원이 그녀에게 진료비를 청구했어요.,normal,,,FALSE
operate,operate,,v.,작동하다 / 수술하다,The doctor operated on his knee.,의사가 그의 무릎을 수술했어요.,normal,,,FALSE
income,income,,n.,수입 / 소득,Her income increased this year.,그녀의 소득이 올해 늘었어요.,normal,,,FALSE
professional,professional,,n.,전문가 / 프로,She is a health professional.,그녀는 건강 전문가예요.,normal,,,FALSE
debate,debate,,n.,토론 / 논쟁,There was a debate at school today.,오늘 학교에서 토론이 있었어요.,polysemy_split,"(토론, 명사)",debate,FALSE
debate,debate,,v.,토론하다 / 논의하다,They debated what to cook for dinner.,그들은 저녁에 무엇을 요리할지 토론했어요.,polysemy_split,"(토론하다, 동사)",debate,FALSE
object,object,,v.,반대하다 / 이의를 제기하다,She objected to the new rule.,그녀는 새 규칙에 반대했어요.,normal,,,FALSE
maintain,maintain,,v.,유지하다 / 주장하다,She maintains her garden every week.,그녀는 매주 정원을 관리해요.,normal,,,FALSE
credit,credit,,v.,인정하다 / 입금하다,The bank credited her account.,은행이 그녀의 계좌에 입금했어요.,normal,,,FALSE
extend,extend,,v.,늘리다 / 연장하다,She extended her vacation by one week.,그녀는 휴가를 일주일 연장했어요.,normal,,,FALSE
facility,facility,,n.,시설 / 설비,The school has great sports facilities.,그 학교는 훌륭한 운동 시설이 있어요.,normal,,,FALSE
screen,screen,,v.,검사하다 / 가리다,The doctor screened her for illness.,의사가 그녀를 질병 검사했어요.,normal,,,FALSE
track,track,,v.,추적하다 / 기록하다,She tracks her steps every day.,그녀는 매일 걸음 수를 기록해요.,normal,,,FALSE
agency,agency,,n.,대행사 / 기관,She found a job at a travel agency.,그녀는 여행사에서 일자리를 찾았어요.,normal,,,FALSE
fix,fix,,n.,해결책 / 곤경,We need a quick fix for this problem.,우리는 이 문제에 대한 빠른 해결책이 필요해요.,normal,,,FALSE
proposal,proposal,,n.,제안 / 청혼,He made a marriage proposal last night.,그는 어젯밤에 청혼을 했어요.,normal,,,FALSE
shape,shape,,v.,형성하다 / 만들다,She shaped the dough into a ball.,그녀는 반죽을 공 모양으로 만들었어요.,normal,,,FALSE
estimate,estimate,,n.,추정 / 견적,The builder gave us a cost estimate.,건축업자가 우리에게 비용 견적을 주었어요.,polysemy_split,"(추정/견적, 명사)",estimate,FALSE
estimate,estimate,,v.,추정하다 / 어림잡다,She estimated the price of the coat.,그녀는 코트 가격을 어림잡았어요.,polysemy_split,"(추정하다, 동사)",estimate,FALSE
