lemma,display_word,variant,oxford_pos,meaning_ko,example_en,example_ko,card_type,sense_hint,split_from,needs_review
prescribe,prescribe,,v.,처방하다,The doctor prescribed some medicine.,의사가 약을 처방해 줬어요.,normal,,,FALSE
preside,preside,,v.,주재하다 / 사회를 보다,She presided over the meeting.,그녀가 회의를 주재했어요.,normal,,,FALSE
presume,presume,,v.,추정하다 / 여기다,I presume she is at home now.,나는 그녀가 지금 집에 있다고 생각해요.,normal,,,FALSE
prevail,prevail,,v.,이기다 / 우세하다,Good will always prevail over evil.,선은 항상 악을 이겨요.,normal,,,FALSE
prey,prey,,n.|v.,먹이 / 잡아먹다,The rabbit was the fox's prey.,토끼는 여우의 먹이였어요.,normal,,,FALSE
primitive,primitive,,adj.|n.,원시적인 / 초기의,They lived in a primitive village.,그들은 원시적인 마을에서 살았어요.,normal,,,FALSE
profound,profound,,adj.,깊은 / 심오한,She felt a profound love for her child.,그녀는 자녀에게 깊은 사랑을 느꼈어요.,normal,,,FALSE
programmatic,programmatic,,adj.,계획적인 / 프로그램에 따른,The school took a programmatic approach.,학교는 계획적인 방식을 택했어요.,normal,,,TRUE
prohibit,prohibit,,v.,금지하다,Smoking is prohibited here.,여기서는 흡연이 금지되어 있어요.,normal,,,FALSE
prominent,prominent,,adj.,유명한 / 눈에 띄는,She is a prominent doctor in town.,그녀는 마을에서 유명한 의사예요.,normal,,,FALSE
pronunciation,pronunciation,,n.,발음,Her English pronunciation is very good.,그녀의 영어 발음은 아주 좋아요.,normal,,,FALSE
prosper,prosper,,v.,번창하다 / 잘 되다,Their small shop prospered over time.,그들의 작은 가게는 시간이 지나면서 번창했어요.,normal,,,FALSE
provoke,provoke,,v.,화나게 하다 / 유발하다,His words provoked her anger.,그의 말이 그녀를 화나게 했어요.,normal,,,FALSE
questionnaire,questionnaire,,n.,설문지,Please fill out this questionnaire.,이 설문지를 작성해 주세요.,normal,,,FALSE
rage,rage,,n.|v.,분노 / 몹시 화내다,He felt a sudden rage inside him.,그는 갑자기 분노가 치밀어 올랐어요.,normal,,,FALSE
rally,rally,,n.|v.,집회 / 모이다,People gathered at the rally downtown.,사람들이 시내 집회에 모였어요.,normal,,,FALSE
rational,rational,,adj.,이성적인 / 합리적인,She made a rational decision.,그녀는 합리적인 결정을 내렸어요.,normal,,,FALSE
rebel,rebel,,n.|v.,반항하다 / 반항아,The boy rebelled against the school rules.,그 소년은 학교 규칙에 반항했어요.,normal,,,FALSE
refine,refine,,v.,정제하다 / 다듬다,She refined her cooking skills over time.,그녀는 시간이 지나면서 요리 실력을 다듬었어요.,normal,,,FALSE
refrigerate,refrigerate,,v.,냉장 보관하다,Please refrigerate the milk after opening.,개봉 후 우유는 냉장 보관하세요.,normal,,,FALSE
reinforce,reinforce,,v.,강화하다 / 보강하다,Kind words reinforce good behavior.,다정한 말은 좋은 행동을 강화해요.,normal,,,FALSE
relieve,relieve,,v.,완화하다 / 안심시키다,The medicine relieved her pain.,약이 그녀의 통증을 완화해 줬어요.,normal,,,FALSE
reluctant,reluctant,,adj.,내키지 않는 / 꺼리는,She was reluctant to go out in the rain.,그녀는 빗속에 나가기가 내키지 않았어요.,normal,,,FALSE
remedy,remedy,,n.|v.,치료법 / 해결책,Honey is a good remedy for a sore throat.,꿀은 목이 아플 때 좋은 치료법이에요.,normal,,,FALSE
republic,republic,,n.,공화국,Korea is a republic.,한국은 공화국이에요.,normal,,,FALSE
resemble,resemble,,v.,닮다 / 비슷하다,She resembles her mother a lot.,그녀는 엄마를 많이 닮았어요.,normal,,,FALSE
reside,reside,,v.,거주하다 / 살다,He resides in a small town.,그는 작은 마을에 살아요.,normal,,,FALSE
respective,respective,,adj.,각각의 / 저마다의,They went to their respective homes.,그들은 각자의 집으로 돌아갔어요.,normal,,,FALSE
restrain,restrain,,v.,억제하다 / 말리다,She restrained herself from eating too much.,그녀는 너무 많이 먹지 않으려고 참았어요.,normal,,,FALSE
resume,resume,,n.|v.,이력서 / 다시 시작하다,She sent her resume to the company.,그녀는 회사에 이력서를 보냈어요.,polysemy_split,(이력서),resume,FALSE
resume,resume,,n.|v.,다시 시작하다 / 재개하다,They resumed the game after the rain.,비가 온 후 그들은 경기를 다시 시작했어요.,polysemy_split,(재개하다),resume,FALSE
retreat,retreat,,n.|v.,물러나다 / 후퇴하다,The team retreated after losing the game.,팀은 경기에 진 후 물러났어요.,normal,,,FALSE
revenge,revenge,,n.|v.,복수 / 복수하다,He wanted revenge for what happened.,그는 있었던 일에 대해 복수하고 싶었어요.,normal,,,FALSE
revive,revive,,v.,되살리다 / 회복하다,The doctor revived the patient quickly.,의사가 환자를 빠르게 회복시켰어요.,normal,,,FALSE
